-5.751	-3.24439	-4.242	-1.143	-3.925	0.76	-3.889	-2.582	-2.708	-2.737	-1.805	-2.119	-1.768	-8.322	-6.724	-0.435	-1.617	-2.875	-4.048	-2.048	-5.353	-2.061	-4.289	-5.915	-4.87	-3.934	-3.102	-4.77	-6.668	-5.231	-4.114	-7.18	-8.765	-1.771	-1.049	-3.484	-2.271	-3.391	-1.209	-6.662	-3.437	-2.713	-7.981	-8.456	-3.873	-4.753	-4.273	-2.947	-1.414	-3.737	-1.661	-3.633	-4.512	-4.922	-4.705	-3.211	-3.984	-2.798	-2.897	-1.859	-2.713	-2.331	-1.688	-0.539	-5.013	-1.327	-0.5282	-1.4002	-0.41461	-0.47064	-1.0532
-5.719	-3.25036	-4.226	-1.288	-4.049	0.567	-3.944	-2.689	-2.82	-2.855	-1.885	-2.221	-1.961	-8.285	-6.628	-0.538	-1.67	-2.992	-4.056	-2.075	-5.375	-1.987	-4.198	-5.842	-4.88	-4.058	-3.203	-4.891	-6.557	-5.273	-4.05	-7.103	-8.736	-1.876	-1.148	-3.458	-2.311	-3.528	-1.167	-6.658	-3.479	-2.877	-7.819	-8.275	-3.686	-4.736	-4.264	-2.928	-1.409	-3.791	-1.76	-3.645	-4.521	-4.941	-4.644	-3.238	-3.977	-2.899	-3.02	-1.58	-3.081	-2.348	-1.859	-0.782	-5.062	-1.293	-0.55664	-1.4067	-0.45683	-0.50408	-1.079
-5.644	-3.24618	-4.296	-1.432	-4.182	0.392	-3.944	-2.757	-2.906	-2.931	-1.955	-2.286	-2.102	-8.182	-6.526	-0.635	-1.688	-3.097	-4.047	-2.07	-5.343	-1.933	-4.081	-5.757	-4.856	-4.16	-3.29	-5.002	-6.409	-5.28	-4.034	-6.997	-8.714	-1.871	-1.194	-3.449	-2.29	-3.649	-1.114	-6.329	-3.492	-3.014	-7.688	-8.073	-3.523	-4.688	-4.273	-2.907	-1.379	-3.827	-1.827	-3.651	-4.535	-4.918	-4.548	-3.212	-3.947	-2.953	-3.135	-1.288	-3.379	-2.367	-2.025	-1.01	-5.058	-1.294	-0.60128	-1.4241	-0.48025	-0.53295	-1.1196
-5.568	-3.24443	-4.362	-1.552	-4.275	0.236	-3.949	-2.748	-2.952	-2.981	-1.963	-2.335	-2.224	-8.067	-6.353	-0.673	-1.7	-3.19	-4.052	-2.035	-5.315	-1.853	-3.949	-5.663	-4.785	-4.22	-3.298	-5.1	-6.24	-5.264	-3.917	-6.861	-8.673	-1.816	-1.233	-3.466	-2.264	-3.735	-1.052	-6.302	-3.541	-3.129	-7.536	-7.879	-3.375	-4.604	-4.291	-2.9	-1.334	-3.835	-1.869	-3.633	-4.523	-4.87	-4.414	-3.21	-3.883	-3.014	-3.222	-1.029	-3.62	-2.376	-2.199	-1.24	-5.064	-1.3	-0.65082	-1.5158	-0.57757	-0.55958	-1.1459
-5.519	-3.25303	-4.412	-1.633	-4.284	0.111	-3.94	-2.75	-2.94	-2.981	-1.889	-2.328	-2.262	-7.945	-6.12	-0.7	-1.715	-3.308	-4.073	-1.973	-5.294	-1.732	-3.766	-5.572	-4.703	-4.244	-3.213	-5.08	-6.087	-5.24	-3.776	-6.703	-8.637	-1.738	-1.24	-3.507	-2.186	-3.788	-0.982	-6.336	-3.579	-3.209	-7.416	-7.71	-3.251	-4.453	-4.356	-2.898	-1.239	-3.794	-1.902	-3.624	-4.52	-4.838	-4.343	-3.225	-3.798	-3.043	-3.272	-0.784	-3.812	-2.368	-2.37	-1.453	-5.01	-1.309	-0.6981	-1.627	-0.62424	-0.62836	-1.2214
-5.444	-3.24295	-4.523	-1.683	-4.275	-0.023	-3.914	-2.743	-2.89	-2.943	-1.843	-2.27	-2.231	-7.842	-6.058	-0.705	-1.75	-3.377	-4.104	-1.878	-5.3	-1.572	-3.642	-5.456	-4.611	-4.262	-3.138	-5.038	-5.913	-5.211	-3.65	-6.566	-8.62	-1.642	-1.243	-3.571	-2.053	-3.859	-0.884	-6.39	-3.616	-3.271	-7.297	-7.555	-3.136	-4.303	-4.371	-2.918	-1.11	-3.719	-1.936	-3.656	-4.482	-4.802	-4.318	-3.233	-3.749	-3.081	-3.315	-0.589	-3.891	-2.342	-2.525	-1.629	-5.008	-1.386	-0.76726	-1.7502	-0.65684	-0.69981	-1.3354
-5.424	-3.26392	-4.524	-1.684	-4.301	-0.125	-3.91	-2.712	-2.822	-2.836	-1.724	-2.146	-2.162	-7.782	-6.03	-0.722	-1.784	-3.399	-4.174	-1.764	-5.3	-1.376	-3.547	-5.342	-4.55	-4.29	-2.959	-4.971	-5.75	-5.197	-3.515	-6.449	-8.615	-1.557	-1.206	-3.63	-1.8	-3.917	-0.729	-6.472	-3.683	-3.299	-7.237	-7.476	-3.01	-4.19	-4.304	-2.912	-0.932	-3.618	-1.965	-3.721	-4.463	-4.776	-4.394	-3.324	-3.735	-3.107	-3.363	-0.448	-3.889	-2.302	-2.657	-1.787	-4.959	-1.501	-0.8684	-1.8798	-0.69281	-0.83983	-1.4134
-5.464	-3.2727	-4.542	-1.659	-4.328	-0.197	-3.927	-2.717	-2.756	-2.706	-1.632	-2.051	-2.085	-7.782	-6.067	-0.721	-1.792	-3.429	-4.274	-1.638	-5.306	-1.192	-3.49	-5.245	-4.493	-4.314	-2.761	-4.88	-5.576	-5.23	-3.362	-6.36	-8.655	-1.412	-1.117	-3.738	-1.553	-3.927	-0.568	-6.768	-3.754	-3.324	-7.226	-7.443	-2.924	-4.11	-4.185	-2.943	-0.726	-3.503	-1.973	-3.805	-4.481	-4.781	-4.457	-3.405	-3.735	-3.169	-3.409	-0.422	-3.819	-2.259	-2.79	-1.95	-4.905	-1.582	-0.97245	-1.9768	-0.83005	-0.99706	-1.4913
-5.486	-3.29294	-4.631	-1.621	-4.407	-0.225	-3.971	-2.682	-2.698	-2.579	-1.48	-1.908	-1.979	-7.835	-6.008	-0.745	-1.788	-3.454	-4.404	-1.504	-5.305	-1.003	-3.478	-5.179	-4.457	-4.377	-2.538	-4.906	-5.417	-5.293	-3.372	-6.332	-8.767	-1.219	-0.979	-3.891	-1.242	-3.913	-0.33	-6.848	-3.823	-3.309	-7.306	-7.482	-2.888	-4.029	-4.194	-2.993	-0.49	-3.372	-1.964	-3.87	-4.562	-4.71	-4.519	-3.436	-3.759	-3.213	-3.471	-0.47	-3.652	-2.207	-2.921	-2.082	-4.832	-1.749	-1.1081	-2.1554	-0.94069	-1.1556	-1.6205
-5.528	-3.33172	-4.68	-1.566	-4.538	-0.216	-4.085	-2.608	-2.632	-2.481	-1.31	-1.713	-1.871	-7.954	-6.092	-0.736	-1.773	-3.508	-4.53	-1.33	-5.362	-0.784	-3.506	-5.14	-4.416	-4.428	-2.338	-4.987	-5.302	-5.414	-3.325	-6.356	-8.918	-1.017	-0.848	-4.061	-0.92	-3.927	-0.061	-7.025	-3.978	-3.277	-7.407	-7.632	-2.902	-4.028	-4.165	-3.082	-0.224	-3.22	-1.927	-3.912	-4.631	-4.708	-4.595	-3.413	-3.771	-3.241	-3.495	-0.669	-3.44	-2.185	-3.008	-2.228	-4.795	-1.892	-1.2608	-2.346	-1.1471	-1.3354	-1.7195
-5.591	-3.39557	-4.735	-1.466	-4.7	-0.158	-4.201	-2.539	-2.542	-2.416	-1.158	-1.524	-1.808	-8.107	-6.279	-0.674	-1.731	-3.52	-4.641	-1.153	-5.428	-0.547	-3.504	-5.09	-4.404	-4.442	-2.149	-5.099	-5.16	-5.568	-3.277	-6.405	-9.15	-0.807	-0.698	-4.227	-0.534	-3.994	0.212	-7.251	-4.134	-3.2	-7.497	-7.767	-2.935	-4.015	-4.217	-3.174	0.078	-3.03	-1.882	-3.967	-4.693	-4.698	-4.613	-3.422	-3.777	-3.291	-3.499	-0.954	-3.231	-2.174	-3.07	-2.35	-4.71	-2.105	-1.4351	-2.5846	-1.3529	-1.5576	-1.8739
-5.537	-3.38982	-4.678	-1.326	-4.946	-0.082	-4.267	-2.467	-2.391	-2.399	-1.028	-1.38	-1.709	-8.203	-6.517	-0.569	-1.665	-3.407	-4.745	-0.932	-5.478	-0.275	-3.501	-4.913	-4.385	-4.359	-2.015	-5.208	-4.923	-5.656	-3.318	-6.449	-9.375	-0.6	-0.545	-4.336	-0.04	-4.114	0.515	-7.369	-4.36	-3.108	-7.513	-7.759	-2.875	-4.004	-4.229	-3.224	0.41	-2.83	-1.819	-4.032	-4.717	-4.666	-4.625	-3.46	-3.775	-3.287	-3.49	-1.373	-2.951	-2.152	-3.098	-2.429	-4.59	-2.331	-1.6374	-2.8369	-1.5601	-1.8415	-2.1026
-5.406	-3.3375	-4.524	-1.132	-5.293	0.008	-4.219	-2.363	-2.154	-2.351	-0.938	-1.229	-1.575	-8.118	-6.584	-0.45	-1.567	-3.136	-4.785	-0.675	-5.403	0.016	-3.43	-4.586	-4.303	-4.171	-1.94	-5.194	-4.482	-5.636	-3.24	-6.374	-9.483	-0.447	-0.367	-4.279	0.604	-4.149	0.858	-7.447	-4.557	-2.942	-7.34	-7.494	-2.692	-3.939	-4.09	-3.168	0.811	-2.629	-1.714	-4.028	-4.606	-4.548	-4.551	-3.392	-3.733	-3.165	-3.462	-1.946	-2.597	-2.085	-3.087	-2.434	-4.38	-2.477	-1.8631	-3.1019	-1.8677	-2.1346	-2.3698
-5.057	-3.16813	-4.325	-0.918	-5.723	0.095	-4.058	-2.205	-1.825	-2.275	-0.873	-1.133	-1.448	-7.737	-6.555	-0.255	-1.4	-2.599	-4.667	-0.359	-5.144	0.313	-3.215	-4.039	-4.077	-3.882	-1.94	-4.972	-3.715	-5.453	-2.858	-6.092	-9.372	-0.22	-0.157	-4.043	1.286	-3.992	1.206	-7.479	-4.659	-2.689	-6.863	-6.881	-2.394	-3.764	-3.824	-3.053	1.259	-2.416	-1.566	-3.957	-4.371	-4.241	-4.287	-3.305	-3.595	-2.954	-3.365	-2.701	-2.273	-1.966	-3.012	-2.351	-3.966	-2.514	-2.1228	-3.3442	-2.2375	-2.4581	-2.6553
-4.376	-2.86652	-4.005	-0.705	-6.273	0.214	-3.792	-1.968	-1.388	-2.187	-0.734	-1.004	-1.285	-6.979	-6.171	-0.02	-1.191	-1.805	-4.421	-0.004	-4.636	0.639	-2.828	-3.266	-3.678	-3.484	-1.966	-4.629	-2.604	-5.044	-2.546	-5.513	-8.853	0	0.131	-3.535	1.943	-3.647	1.616	-7.099	-4.634	-2.341	-6.071	-5.888	-1.895	-3.392	-3.564	-2.821	1.74	-2.196	-1.359	-3.79	-4.033	-3.67	-3.935	-2.974	-3.256	-2.594	-3.166	-3.58	-1.958	-1.769	-2.869	-2.219	-3.409	-2.503	-2.3984	-3.5986	-2.6363	-2.7524	-2.9923
-3.455	-2.43026	-3.529	-0.488	-6.821	0.299	-3.441	-1.659	-0.826	-2.033	-0.537	-0.874	-1.096	-5.844	-5.659	0.309	-0.942	-0.877	-3.962	0.356	-3.861	0.977	-2.352	-2.327	-3.084	-2.948	-2.068	-3.998	-1.227	-4.401	-2.135	-4.583	-7.929	0.244	0.458	-2.746	2.552	-3.107	2.094	-6.529	-4.472	-1.999	-4.914	-4.632	-1.291	-2.895	-3.009	-2.515	2.242	-1.924	-1.115	-3.556	-3.549	-2.997	-3.468	-2.448	-2.665	-2.112	-2.88	-4.546	-1.685	-1.547	-2.624	-1.992	-2.695	-2.337	-2.6801	-3.8032	-3.0665	-3.0442	-3.3044
-2.346	-1.86825	-3.019	-0.281	-7.282	0.367	-3.056	-1.265	-0.162	-1.817	-0.245	-0.657	-0.909	-4.329	-4.979	0.662	-0.657	0.229	-3.284	0.643	-2.849	1.295	-1.711	-1.267	-2.368	-2.307	-2.051	-3.242	0.386	-3.538	-1.328	-3.343	-6.705	0.651	0.802	-1.722	2.998	-2.433	2.527	-5.61	-4.145	-1.749	-3.437	-3.072	-0.591	-2.291	-2.3	-2.198	2.744	-1.587	-0.83	-3.234	-2.902	-2.159	-2.812	-1.871	-1.891	-1.594	-2.523	-5.389	-1.471	-1.268	-2.285	-1.666	-1.844	-2.123	-2.9747	-4.0071	-3.4892	-3.3858	-3.609
-1.133	-1.22207	-2.351	-0.097	-7.607	0.443	-2.572	-0.751	0.567	-1.517	0.26	-0.328	-0.576	-2.516	-3.85	0.94	-0.354	1.38	-2.492	0.853	-1.696	1.687	-0.973	-0.086	-1.543	-1.571	-1.919	-2.35	2.101	-2.502	-0.425	-1.851	-5.233	1.176	1.047	-0.559	3.252	-1.663	2.956	-4.36	-3.635	-1.605	-1.773	-1.221	0.179	-1.641	-1.594	-1.903	3.208	-1.19	-0.504	-2.839	-2.156	-1.274	-1.986	-1.133	-1.022	-1.056	-2.086	-5.989	-1.218	-0.999	-1.892	-1.222	-0.938	-1.8	-3.2408	-4.165	-3.8959	-3.7518	-3.896
0.206	-0.531009	-1.58	0.015	-7.673	0.503	-2.037	-0.2	1.294	-1.056	0.972	0.212	-0.102	-0.404	-2.52	1.088	-0.049	2.42	-1.666	0.927	-0.434	2.112	-0.244	1.185	-0.636	-0.777	-1.591	-1.427	4.012	-1.33	0.825	-0.164	-3.493	1.873	1.208	0.78	3.326	-0.723	3.375	-2.926	-2.895	-1.564	0.177	0.896	1.008	-0.959	-0.727	-1.699	3.604	-0.708	-0.198	-2.249	-1.264	-0.435	-1.112	-0.223	-0.052	-0.38	-1.574	-6.231	-0.992	-0.726	-1.497	-0.667	-0.055	-1.331	-3.4933	-4.2946	-4.3432	-4.0916	-4.1767
