frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,frame_signal_scores,neareast_neighbour_distances,selections
1.617000000000000000e+03,7.000000000000000000e+01,9.500000000000000000e+01,-1.348510533571243286e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.655294535724684835e+01,1.000000000000000000e+00
1.618000000000000000e+03,8.400000000000000000e+01,8.600000000000000000e+01,2.794587798416614532e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.077032961426900748e+01,1.000000000000000000e+00
1.618000000000000000e+03,8.500000000000000000e+01,1.140000000000000000e+02,-1.218214537948369980e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00
1.619000000000000000e+03,4.400000000000000000e+01,2.300000000000000000e+01,-3.426403272897005081e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.902629759044044633e+01,1.000000000000000000e+00
1.620000000000000000e+03,8.800000000000000000e+01,9.600000000000000000e+01,-8.131511509418487549e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.708203932499369415e+00,1.000000000000000000e+00
1.621000000000000000e+03,8.000000000000000000e+01,6.100000000000000000e+01,-1.464339047670364380e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.581138830084189628e+01,1.000000000000000000e+00
1.620000000000000000e+03,1.210000000000000000e+02,7.500000000000000000e+01,-1.541502177715301514e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.607680962081059661e+01,1.000000000000000000e+00
1.621000000000000000e+03,8.500000000000000000e+01,1.020000000000000000e+02,-4.448660649359226227e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.708203932499369415e+00,1.000000000000000000e+00
1.622000000000000000e+03,8.600000000000000000e+01,4.400000000000000000e+01,-4.161455202847719193e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.802775637731994607e+01,1.000000000000000000e+00
1.623000000000000000e+03,3.200000000000000000e+01,7.200000000000000000e+01,-1.730873882770538330e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.345362404707370985e+01,1.000000000000000000e+00
1.623000000000000000e+03,3.700000000000000000e+01,9.000000000000000000e+01,7.203139830380678177e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.868154169226940553e+01,1.000000000000000000e+00
1.623000000000000000e+03,1.180000000000000000e+02,2.500000000000000000e+01,8.754727430641651154e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.746424919657297892e+01,1.000000000000000000e+00
1.624000000000000000e+03,8.900000000000000000e+01,7.400000000000000000e+01,-1.338506489992141724e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
1.625000000000000000e+03,2.200000000000000000e+01,6.300000000000000000e+01,-1.351188421249389648e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.345362404707370985e+01,1.000000000000000000e+00
1.628000000000000000e+03,9.500000000000000000e+01,8.200000000000000000e+01,-1.496741324663162231e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
1.629000000000000000e+03,1.600000000000000000e+01,8.500000000000000000e+01,-1.622652858495712280e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.280350850198275836e+01,1.000000000000000000e+00
1.630000000000000000e+03,9.000000000000000000e+00,4.700000000000000000e+01,-4.395127296447753906e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
1.630000000000000000e+03,7.400000000000000000e+01,5.300000000000000000e+01,3.521596780046820641e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.389244398944980396e+01,1.000000000000000000e+00
1.631000000000000000e+03,7.300000000000000000e+01,1.200000000000000000e+01,-4.519419278949499130e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.154065922853801496e+01,1.000000000000000000e+00
1.631000000000000000e+03,5.800000000000000000e+01,7.200000000000000000e+01,-1.545340269804000854e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.195449840010014952e+01,1.000000000000000000e+00
1.633000000000000000e+03,6.900000000000000000e+01,1.150000000000000000e+02,8.852023631334304810e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00
1.633000000000000000e+03,9.000000000000000000e+00,5.700000000000000000e+01,3.289703046903014183e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
1.635000000000000000e+03,6.900000000000000000e+01,9.100000000000000000e+01,3.488531336188316345e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.195449840010014952e+01,1.000000000000000000e+00
1.633000000000000000e+03,1.130000000000000000e+02,1.020000000000000000e+02,6.201751064509153366e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.690724809414741969e+01,1.000000000000000000e+00
1.635000000000000000e+03,9.800000000000000000e+01,4.200000000000000000e+01,-1.340242326259613037e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.264911064067351809e+01,1.000000000000000000e+00
1.635000000000000000e+03,8.600000000000000000e+01,4.600000000000000000e+01,-1.574426740407943726e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.264911064067351809e+01,1.000000000000000000e+00
1.636000000000000000e+03,3.400000000000000000e+01,8.700000000000000000e+01,-7.889497093856334686e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.868154169226940553e+01,1.000000000000000000e+00
1.636000000000000000e+03,8.900000000000000000e+01,6.200000000000000000e+01,-5.788459442555904388e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627882059609970611e+01,1.000000000000000000e+00
1.640000000000000000e+03,4.700000000000000000e+01,3.500000000000000000e+01,-1.876503415405750275e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.264911064067351809e+01,1.000000000000000000e+00
1.639000000000000000e+03,6.900000000000000000e+01,1.140000000000000000e+02,-4.567041061818599701e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.204159457879229578e+01,1.000000000000000000e+00
1.640000000000000000e+03,9.600000000000000000e+01,1.900000000000000000e+01,-3.438848769292235374e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.202271554554523902e+01,1.000000000000000000e+00
1.641000000000000000e+03,5.200000000000000000e+01,2.000000000000000000e+01,-4.119345452636480331e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.581138830084189628e+01,1.000000000000000000e+00
1.642000000000000000e+03,9.800000000000000000e+01,4.100000000000000000e+01,-5.012318026274442673e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.303840481040529831e+01,1.000000000000000000e+00
1.643000000000000000e+03,8.400000000000000000e+01,7.200000000000000000e+01,-1.538729071617126465e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.334523505985750447e+01,1.000000000000000000e+00
1.644000000000000000e+03,3.900000000000000000e+01,1.070000000000000000e+02,-3.600476542487740517e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.080584360149872580e+01,1.000000000000000000e+00
1.645000000000000000e+03,8.500000000000000000e+01,4.200000000000000000e+01,-3.226646222174167633e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.303840481040529831e+01,1.000000000000000000e+00
1.645000000000000000e+03,2.200000000000000000e+01,6.200000000000000000e+01,-8.867146447300910950e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.720465053408525335e+01,1.000000000000000000e+00
1.645000000000000000e+03,6.900000000000000000e+01,1.170000000000000000e+02,-5.110096652060747147e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.603121954188139853e+01,1.000000000000000000e+00
1.646000000000000000e+03,1.160000000000000000e+02,4.600000000000000000e+01,3.773009637370705605e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.526433752247374720e+01,1.000000000000000000e+00
1.647000000000000000e+03,8.000000000000000000e+01,9.500000000000000000e+01,-1.479933708906173706e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.158703314492290204e+01,1.000000000000000000e+00
1.647000000000000000e+03,8.000000000000000000e+00,7.200000000000000000e+01,-4.532926715910434723e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.433981132056603158e+00,1.000000000000000000e+00
1.647000000000000000e+03,8.500000000000000000e+01,1.160000000000000000e+02,3.775230608880519867e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.603121954188139853e+01,1.000000000000000000e+00
1.650000000000000000e+03,4.000000000000000000e+01,6.000000000000000000e+00,-1.415477842092514038e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.401470270338990076e+01,1.000000000000000000e+00
1.650000000000000000e+03,1.080000000000000000e+02,3.300000000000000000e+01,-1.536579281091690063e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.526433752247374720e+01,1.000000000000000000e+00
1.650000000000000000e+03,3.700000000000000000e+01,8.200000000000000000e+01,-3.010463900864124298e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00
1.651000000000000000e+03,7.800000000000000000e+01,6.000000000000000000e+00,-1.547506004571914673e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.778488797889960793e+01,1.000000000000000000e+00
1.651000000000000000e+03,8.300000000000000000e+01,5.000000000000000000e+01,-4.040823783725500107e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.906888370749726747e+01,1.000000000000000000e+00
1.652000000000000000e+03,6.100000000000000000e+01,6.900000000000000000e+01,-1.532086879014968872e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.729468812791236232e+01,1.000000000000000000e+00
1.652000000000000000e+03,9.000000000000000000e+00,2.000000000000000000e+01,5.859095137566328049e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.080865204668481283e+01,1.000000000000000000e+00
1.656000000000000000e+03,1.020000000000000000e+02,2.000000000000000000e+01,-1.504734605550765991e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
1.656000000000000000e+03,1.080000000000000000e+02,8.000000000000000000e+01,-1.416979730129241943e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.041381265149109936e+01,1.000000000000000000e+00
1.656000000000000000e+03,1.180000000000000000e+02,1.210000000000000000e+02,-1.458327323198318481e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.433981132056603158e+00,1.000000000000000000e+00
1.657000000000000000e+03,6.400000000000000000e+01,9.000000000000000000e+00,-1.324002444744110107e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.308679276123039159e+01,1.000000000000000000e+00
1.657000000000000000e+03,9.500000000000000000e+01,3.300000000000000000e+01,-1.424526274204254150e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00
1.658000000000000000e+03,5.800000000000000000e+01,7.600000000000000000e+01,-1.130673941224813461e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.780449381476485726e+01,1.000000000000000000e+00
1.658000000000000000e+03,8.700000000000000000e+01,1.020000000000000000e+02,-1.564350128173828125e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.838477631085023489e+01,1.000000000000000000e+00
1.657000000000000000e+03,9.000000000000000000e+00,1.030000000000000000e+02,-3.478160360828042030e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.385164807134503739e+00,1.000000000000000000e+00
1.658000000000000000e+03,8.700000000000000000e+01,1.100000000000000000e+01,-1.604955196380615234e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.204159457879229578e+01,1.000000000000000000e+00
1.659000000000000000e+03,2.900000000000000000e+01,1.600000000000000000e+01,-3.111023455858230591e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.824828759089465890e+01,1.000000000000000000e+00
1.661000000000000000e+03,7.000000000000000000e+01,9.500000000000000000e+01,-1.484535485506057739e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.838477631085023489e+01,1.000000000000000000e+00
1.661000000000000000e+03,9.500000000000000000e+01,2.000000000000000000e+01,-1.493356823921203613e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00
1.662000000000000000e+03,2.600000000000000000e+01,3.400000000000000000e+01,-4.071965813636779785e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.824828759089465890e+01,1.000000000000000000e+00
1.662000000000000000e+03,9.000000000000000000e+01,4.900000000000000000e+01,-1.429965198040008545e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.360147050873544394e+01,1.000000000000000000e+00
1.663000000000000000e+03,4.400000000000000000e+01,6.500000000000000000e+01,-1.518251001834869385e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.780449381476485726e+01,1.000000000000000000e+00
1.663000000000000000e+03,1.160000000000000000e+02,9.200000000000000000e+01,-1.456912904977798462e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00
1.663000000000000000e+03,2.500000000000000000e+01,9.900000000000000000e+01,-1.364474147558212280e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.334166406412633421e+01,1.000000000000000000e+00
1.664000000000000000e+03,8.100000000000000000e+01,7.600000000000000000e+01,5.786315537989139557e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.562049935181330795e+01,1.000000000000000000e+00
1.664000000000000000e+03,3.800000000000000000e+01,9.600000000000000000e+01,1.268454454839229584e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.334166406412633421e+01,1.000000000000000000e+00
1.663000000000000000e+03,5.500000000000000000e+01,1.190000000000000000e+02,-1.480573862791061401e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.830194339616981125e+01,1.000000000000000000e+00
1.665000000000000000e+03,1.600000000000000000e+01,1.160000000000000000e+02,-3.293785965070128441e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923538406167134340e+01,1.000000000000000000e+00
1.667000000000000000e+03,7.700000000000000000e+01,4.500000000000000000e+01,-1.429943740367889404e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.360147050873544394e+01,1.000000000000000000e+00
1.667000000000000000e+03,7.100000000000000000e+01,6.400000000000000000e+01,-6.244955584406852722e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.562049935181330795e+01,1.000000000000000000e+00
1.668000000000000000e+03,4.500000000000000000e+01,3.500000000000000000e+01,-1.568008810281753540e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.062257748298549132e+00,1.000000000000000000e+00
1.670000000000000000e+03,4.500000000000000000e+01,8.200000000000000000e+01,-8.998298086225986481e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.162277660168379256e+01,1.000000000000000000e+00
1.670000000000000000e+03,9.900000000000000000e+01,9.700000000000000000e+01,-1.240711845457553864e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.549509756796392423e+01,1.000000000000000000e+00
1.670000000000000000e+03,1.190000000000000000e+02,2.200000000000000000e+01,-2.950411755591630936e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.788527957525151635e+01,1.000000000000000000e+00
1.670000000000000000e+03,3.800000000000000000e+01,3.900000000000000000e+01,-1.446103006601333618e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.062257748298549132e+00,1.000000000000000000e+00
1.674000000000000000e+03,8.200000000000000000e+01,1.160000000000000000e+02,-1.470514237880706787e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.442220510185595650e+01,1.000000000000000000e+00
1.676000000000000000e+03,2.300000000000000000e+01,6.200000000000000000e+01,-1.553671061992645264e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.640121946685672683e+01,1.000000000000000000e+00
1.677000000000000000e+03,3.200000000000000000e+01,4.100000000000000000e+01,-6.745690852403640747e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00
1.676000000000000000e+03,6.400000000000000000e+01,6.000000000000000000e+01,-1.473313271999359131e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.488552708502481892e+01,1.000000000000000000e+00
1.678000000000000000e+03,1.300000000000000000e+01,7.500000000000000000e+01,-1.588718146085739136e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.640121946685672683e+01,1.000000000000000000e+00
1.680000000000000000e+03,9.500000000000000000e+01,7.600000000000000000e+01,-4.419964272528886795e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.488552708502481892e+01,1.000000000000000000e+00
1.680000000000000000e+03,1.190000000000000000e+02,2.200000000000000000e+01,3.428841708227992058e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.909314681077663067e+01,1.000000000000000000e+00
1.680000000000000000e+03,1.600000000000000000e+01,4.100000000000000000e+01,-1.547284573316574097e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00
1.684000000000000000e+03,5.600000000000000000e+01,1.180000000000000000e+02,4.967316985130310059e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.473863375370596174e+01,1.000000000000000000e+00
1.687000000000000000e+03,3.700000000000000000e+01,5.700000000000000000e+01,-1.539020687341690063e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.247220505424423109e+01,1.000000000000000000e+00
1.687000000000000000e+03,1.010000000000000000e+02,8.700000000000000000e+01,-3.499621525406837463e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00
1.687000000000000000e+03,1.200000000000000000e+02,2.400000000000000000e+01,-1.663004755973815918e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.580273550544841044e+01,1.000000000000000000e+00
1.688000000000000000e+03,8.500000000000000000e+01,9.900000000000000000e+01,-5.354529246687889099e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00
1.689000000000000000e+03,5.600000000000000000e+01,4.500000000000000000e+01,-7.417065557092428207e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.247220505424423109e+01,1.000000000000000000e+00
1.690000000000000000e+03,4.200000000000000000e+01,1.090000000000000000e+02,-1.472356468439102173e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.529705854077835525e+01,1.000000000000000000e+00
1.692000000000000000e+03,2.600000000000000000e+01,1.150000000000000000e+02,-9.125548414885997772e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.708800749063506075e+01,1.000000000000000000e+00
1.693000000000000000e+03,1.200000000000000000e+02,3.900000000000000000e+01,-1.649372428655624390e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
1.694000000000000000e+03,1.140000000000000000e+02,4.700000000000000000e+01,-1.622162908315658569e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
1.695000000000000000e+03,1.020000000000000000e+02,1.600000000000000000e+01,-7.584667764604091644e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.324555320336759046e+00,1.000000000000000000e+00
1.694000000000000000e+03,5.700000000000000000e+01,1.060000000000000000e+02,-1.471880972385406494e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.529705854077835525e+01,1.000000000000000000e+00
1.695000000000000000e+03,6.000000000000000000e+00,6.600000000000000000e+01,-8.609537035226821899e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.472135954999579610e+00,1.000000000000000000e+00
1.696000000000000000e+03,9.900000000000000000e+01,1.170000000000000000e+02,-1.480685323476791382e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.001666203960726875e+01,1.000000000000000000e+00
1.696000000000000000e+03,1.200000000000000000e+02,1.800000000000000000e+01,-8.193622343242168427e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.899494936611665352e+00,1.000000000000000000e+00
1.697000000000000000e+03,1.040000000000000000e+02,1.000000000000000000e+01,-4.831224679946899414e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.324555320336759046e+00,1.000000000000000000e+00
1.697000000000000000e+03,6.400000000000000000e+01,3.200000000000000000e+01,-1.634128838777542114e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.123105625617660763e+01,1.000000000000000000e+00
1.698000000000000000e+03,1.130000000000000000e+02,6.900000000000000000e+01,-6.700972095131874084e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.897366596101027625e+01,1.000000000000000000e+00
1.698000000000000000e+03,1.140000000000000000e+02,9.100000000000000000e+01,-1.015566289424896240e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.202271554554523902e+01,1.000000000000000000e+00
1.700000000000000000e+03,9.000000000000000000e+00,3.800000000000000000e+01,-7.150489091873168945e-02,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.340939982143925135e+01,1.000000000000000000e+00
1.700000000000000000e+03,1.180000000000000000e+02,4.100000000000000000e+01,-1.500826478004455566e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.280109889280518054e+00,1.000000000000000000e+00
1.700000000000000000e+03,1.900000000000000000e+01,1.160000000000000000e+02,-8.153973147273063660e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.062257748298549132e+00,1.000000000000000000e+00
1.701000000000000000e+03,1.700000000000000000e+01,1.600000000000000000e+01,-1.596373766660690308e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.340939982143925135e+01,1.000000000000000000e+00
1.703000000000000000e+03,9.000000000000000000e+01,2.900000000000000000e+01,-8.291194215416908264e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.523154621172781731e+01,1.000000000000000000e+00
1.701000000000000000e+03,9.500000000000000000e+01,6.300000000000000000e+01,-1.448488384485244751e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.897366596101027625e+01,1.000000000000000000e+00
1.700000000000000000e+03,1.000000000000000000e+01,6.800000000000000000e+01,-1.596673130989074707e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.472135954999579610e+00,1.000000000000000000e+00
1.704000000000000000e+03,8.400000000000000000e+01,4.300000000000000000e+01,-5.077912006527185440e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.523154621172781731e+01,1.000000000000000000e+00
1.704000000000000000e+03,2.000000000000000000e+01,1.080000000000000000e+02,-1.404511779546737671e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.062257748298549132e+00,1.000000000000000000e+00
1.704000000000000000e+03,1.110000000000000000e+02,4.300000000000000000e+01,-1.590156853199005127e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.280109889280518054e+00,1.000000000000000000e+00
1.705000000000000000e+03,3.900000000000000000e+01,6.200000000000000000e+01,-8.338726125657558441e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.154065922853801496e+01,1.000000000000000000e+00
1.705000000000000000e+03,6.600000000000000000e+01,9.200000000000000000e+01,-3.235412761569023132e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.451530134426252516e+01,1.000000000000000000e+00
1.707000000000000000e+03,3.100000000000000000e+01,4.200000000000000000e+01,3.116666804999113083e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.154065922853801496e+01,1.000000000000000000e+00
1.707000000000000000e+03,6.100000000000000000e+01,1.160000000000000000e+02,-1.511681824922561646e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.451530134426252516e+01,1.000000000000000000e+00
1.707000000000000000e+03,1.700000000000000000e+01,1.500000000000000000e+01,-9.771117940545082092e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.041381265149109936e+01,1.000000000000000000e+00
1.710000000000000000e+03,8.600000000000000000e+01,4.400000000000000000e+01,-5.424844566732645035e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.941088233970548416e+01,1.000000000000000000e+00
1.711000000000000000e+03,9.200000000000000000e+01,7.700000000000000000e+01,-1.395954787731170654e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.219544457292887074e+00,1.000000000000000000e+00
1.713000000000000000e+03,6.200000000000000000e+01,6.100000000000000000e+01,-1.493450701236724854e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.830194339616981125e+01,1.000000000000000000e+00
1.712000000000000000e+03,2.100000000000000000e+01,9.300000000000000000e+01,-1.348533779382705688e-01,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.121320343559642652e+01,1.000000000000000000e+00
1.714000000000000000e+03,9.800000000000000000e+01,8.000000000000000000e+00,-5.661678966134786606e-03,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.794733192202055250e+01,1.000000000000000000e+00
