280	0.111488346
279	0.060057628
278	0.02750689
277	0.045670257
276	0.035389626
275	0.013229767
274	0.087344022
273	0.045174141
272	-0.00452017
271	0.082961662
270	0.009315961
269	0.114933598
268	0.073342519
267	0.050190427
266	-0.041094963
265	0.123257326
264	0.108236029
263	-0.045229265
262	0.02750689
261	0.012954147
260	-0.01601353
259	0.083375092
258	0.017391631
257	-0.095833122
256	0.05460035
255	0.035665246
254	-0.09169882
253	0.055316962
252	-0.05228514
251	0.019100476
250	0.001929341
249	-0.083816084
248	-0.088529189
247	-0.105507389
246	-0.159473812
245	-0.195111496
244	-0.348053112
243	-0.403425198
242	-0.596524667
241	-0.655038823
240	-0.843645684
239	-1.040603835
238	-1.462688516
237	-1.644597808
236	-2.127456729
235	-2.441746374
234	-2.905890688
233	-3.498832293
232	-4.144803213
231	-4.650731541
230	-5.216882868
229	-5.714652839
228	-6.159751802
227	-6.768100573
226	-7.107168468
225	-7.294507476
224	-7.487221078
223	-7.557697147
222	-7.518173219
221	-7.537604439
220	-7.535068734
219	-7.216369167
218	-7.224307027
217	-7.052871301
216	-6.920959502
215	-6.829729236
214	-6.780145173
213	-6.787145924
212	-6.833532794
211	-6.981899115
210	-7.074397233
209	-7.118634266
208	-6.953317306
207	-6.611548334
206	-5.640648832
205	-4.583314855
204	-3.152570713
203	-1.585725346
202	0.258614376
201	2.442049556
200	4.818170775
199	7.31741151
198	9.872685819
197	12.2753217
196	14.02749404
195	15.46466013
194	16.23179367
193	16.79102693
192	16.74935316
191	16.54070872
190	15.75924294
189	14.86033542
188	13.78414902
187	12.51850134
186	10.84653446
185	9.907028089
184	8.81491085
183	7.697712178
182	6.639771836
181	6.065407028
180	5.531172513
179	4.695354441
178	3.968847316
177	4.005449671
