ProDataCSV

Title: 

Remarks:
#User: spc_user
#Date: 2019/11/13
#Instrument: 
#DetectorType: 
#HV (CDDC channel): 999.985 v
#Time per point: 0.5 s
#Description: Sample 1
#Concentration: 0 M
#Pathlength: 10 mm
#Temperature: ---- C
Time Stamp : 2019/11/13 15:26:01
The data was saved to file : C:\Users\Osvaldo\TempRamp_20_70_degrees_Delta_Tpr_13.11.2019.csv.



Last Modified: Wed Nov 13 15:26:19 2019 by unknown.

Options:

Available Dimensions:,2
Wavelength,Wavelength: 195nm - 280nm,Step Size: 1nm,Bandwidth: 1nm
Temperature,17 temperatures, from 20 to 67.9033degrees Celsius  in smooth ramp mode at ramp-rate of 1degrees C per min.

Available Properties: ,1
CircularDichroism,

Data:


CircularDichroism
Wavelength,Temperature
WL,20,23.7367,26.7416,29.7449,32.7466,35.7283,38.7267,41.7299,44.7433,47.7433,50.735,53.7366,56.7383,59.7449,62.7449,65.7283,67.9033,
258,-0.507489,-0.405058,-0.361809,-0.0622396,-0.54727,-0.506079,-0.72452,-0.511312,-0.646814,-0.833456,-0.627091,-0.455324,-0.526671,-0.998679,-0.485491,-0.909091,-0.884943
257,-0.542659,-0.322516,-0.209189,-0.545767,-0.2262,-0.404811,-0.349341,-0.445191,-0.547643,-0.641811,-0.764614,-0.857876,-0.564918,-0.64534,-0.683268,-0.68788,-0.802277
256,-0.526215,-0.210541,-0.516084,-0.407048,-0.475679,0.0113053,-0.417166,-0.485082,-0.796282,-0.685468,-0.664223,-0.817206,-0.671097,-0.569005,-0.678898,-0.932676,-1.0972
255,-0.29739,-0.549984,-0.381514,-0.528481,-0.475242,-0.51755,-0.5237,-0.549661,-0.978693,-0.794024,-0.825175,-0.755548,-0.997058,-0.857717,-0.732243,-0.789287,-0.901044
254,-0.19266,-0.222685,-0.3919,-0.448185,-0.461569,-0.566476,-0.52093,-0.690259,-1.03415,-0.907319,-0.684263,-0.932303,-1.0411,-1.06323,-0.847768,-0.926036,-0.79091
253,-0.552008,-0.361845,-0.0461202,-0.466169,-0.479827,-0.458958,-0.827591,-0.847683,-0.662131,-0.755698,-0.8907,-0.975466,-0.842521,-1.32893,-0.667565,-1.05061,-0.931189
252,-0.278618,-0.592702,-0.464829,-0.477352,-0.355015,-0.683536,-0.728414,-0.749213,-1.03665,-0.822314,-1.0711,-1.16583,-1.12974,-0.941272,-1.33078,-1.18036,-1.06555
251,-0.581025,-0.559693,-0.717422,-0.677617,-0.624993,-0.624257,-0.816271,-0.919973,-0.987141,-1.01883,-1.11617,-1.39509,-1.23126,-1.32535,-1.39662,-1.66216,-1.58104
250,-0.866965,-0.751588,-0.724116,-0.498623,-0.81667,-0.768273,-1.13708,-1.20888,-1.59177,-1.47848,-1.70447,-1.51949,-1.61312,-1.42189,-1.76031,-1.93427,-1.86239
249,-0.945697,-0.862051,-1.06546,-0.803296,-1.06762,-1.00537,-1.46655,-1.74008,-1.65111,-1.65571,-1.94371,-1.8824,-1.67295,-1.99654,-2.10952,-2.4716,-2.28328
248,-1.21604,-1.19377,-0.934589,-1.35122,-1.56202,-1.21181,-1.56404,-1.6819,-1.89533,-2.31361,-2.19784,-2.17164,-2.39671,-2.44876,-2.55536,-2.48711,-2.47186
247,-1.48905,-1.64446,-1.51957,-1.61021,-1.87196,-1.96261,-1.98508,-2.04495,-2.32498,-2.67402,-2.87287,-2.96384,-2.67738,-3.06934,-3.45688,-3.05093,-3.02486
246,-2.09645,-1.92914,-2.22946,-2.09836,-2.2692,-2.57416,-2.71633,-3.0156,-2.93198,-2.96837,-3.03891,-3.56212,-3.70356,-3.56584,-3.81105,-3.85452,-4.04002
245,-2.5442,-2.60616,-2.7165,-3.02146,-2.92227,-2.66898,-3.27434,-3.26488,-3.57938,-3.5809,-4.10265,-4.21921,-4.19043,-4.37624,-4.62665,-4.31028,-4.89988
244,-3.39952,-3.06845,-2.94981,-3.80319,-3.71997,-3.88189,-4.03534,-4.40885,-4.26425,-4.67328,-4.92635,-4.91886,-4.78066,-5.35986,-5.58374,-5.69351,-5.83848
243,-4.3526,-4.34861,-4.1168,-4.31376,-4.71073,-4.86396,-5.04111,-5.26315,-5.31371,-5.68116,-5.98593,-5.89251,-6.38236,-6.3991,-6.40323,-6.96728,-7.04883
242,-5.58049,-5.18043,-5.4817,-5.54005,-5.84841,-5.88156,-6.23421,-6.29852,-6.2114,-6.80605,-6.92036,-7.27056,-7.35111,-7.58944,-7.69394,-8.06321,-8.06262
241,-6.89772,-6.43838,-6.75529,-6.84667,-7.30204,-7.49074,-7.6656,-7.78505,-7.83893,-8.34096,-8.46811,-8.73273,-9.09754,-9.33378,-9.29495,-9.51498,-9.59292
240,-8.08402,-7.89742,-8.10975,-8.38141,-8.51911,-8.4958,-9.07533,-9.24092,-9.52079,-9.3106,-10.0866,-10.247,-10.2671,-10.2776,-10.9278,-11.1936,-11.3557
239,-9.96112,-9.63607,-9.58828,-10.0635,-10.1423,-10.5018,-10.5469,-10.9531,-10.7309,-11.3549,-11.4494,-11.6037,-11.8366,-12.2546,-12.5479,-13.0731,-13.2558
238,-12.1524,-11.6654,-11.9817,-12.0277,-12.4335,-12.7029,-12.7199,-12.9248,-12.405,-12.8731,-13.2277,-13.4356,-13.9583,-14.1926,-14.6214,-14.9708,-15.1454
237,-14.1186,-13.4438,-13.9774,-14.1799,-14.1341,-14.7604,-14.9561,-14.5512,-14.4826,-15.0795,-15.4319,-15.6752,-16.436,-16.2194,-16.5576,-16.7365,-17.6201
236,-16.7614,-16.1993,-16.0826,-17.0144,-16.9081,-17.3211,-17.3725,-17.1559,-17.0777,-17.1746,-17.546,-17.8252,-17.9055,-18.416,-18.819,-19.3798,-19.614
235,-19.1817,-18.9675,-18.9571,-19.4425,-19.7209,-20.029,-19.6862,-19.9902,-19.471,-19.5605,-20.0196,-20.3627,-20.6455,-20.8694,-21.1771,-21.4627,-22.1792
234,-22.5713,-21.4593,-21.8308,-22.1111,-22.5641,-22.7668,-22.9877,-22.8476,-21.7432,-22.0032,-22.4814,-22.9748,-22.9385,-23.3414,-23.985,-24.1262,-25.0079
233,-25.7528,-25.1854,-25.4948,-25.8295,-25.4716,-25.7898,-25.9319,-25.3882,-23.8821,-24.6949,-24.8453,-25.1213,-25.3977,-25.9484,-26.3258,-26.9372,-27.6081
232,-29.5817,-28.3691,-28.9828,-29.6011,-29.3786,-30.095,-29.4166,-28.9192,-27.983,-27.2217,-28.0139,-27.9343,-29.2991,-28.5668,-29.4788,-29.6481,-30.063
231,-33.9372,-32.7615,-32.8596,-33.5581,-33.4321,-34.0784,-33.6093,-32.3723,-30.2145,-30.6401,-30.903,-31.227,-31.8726,-31.7409,-32.2802,-32.9684,-33.0797
230,-38.7324,-36.7877,-36.6927,-37.6044,-37.9438,-37.8561,-36.3434,-35.6758,-33.6799,-33.4047,-33.9525,-33.9821,-34.5856,-35.5162,-34.9156,-35.9596,-36.2838
229,-43.0691,-41.5872,-40.7249,-41.8839,-42.028,-41.569,-41.0976,-38.7423,-36.9883,-36.6177,-37.0578,-37.1873,-37.4656,-38.3213,-38.534,-38.8695,-39.3198
228,-47.4459,-44.8665,-44.9741,-45.2109,-45.331,-44.5565,-44.2674,-42.1152,-39.6097,-39.5757,-39.6228,-40.4049,-40.4376,-41.3313,-41.1378,-41.3393,-41.4988
227,-50.239,-48.4986,-48.3716,-48.9111,-49.1031,-49.1148,-47.2894,-44.9995,-43.2413,-42.6692,-41.984,-42.5645,-43.6414,-43.6027,-44.3267,-44.382,-43.8377
226,-54.1838,-52.1446,-52.5466,-52.1553,-51.837,-51.8623,-50.2612,-47.6731,-45.6503,-44.5324,-44.692,-45.6063,-47.0361,-46.6883,-47.0154,-46.8804,-47.6467
225,-56.7943,-54.5571,-54.6523,-54.5907,-55.784,-54.1523,-53.1758,-50.6026,-47.6527,-46.9492,-47.2127,-48.3552,-47.9845,-48.1984,-49.4287,-49.7328,-49.8831
